88.12485,6686.14,5226.91162,372.67838,1064.21
93.57,6826.32,5345.90387,368.54613,1087.39
94,6874.31,5404.58085,371.14915,1074.37
98.29139,6859.02,5475.21644,373.90356,991.31
98.9674,6952.84,5613.087,377.053,942.67
96,6941.86,5730.02883,371.52117,827.65
97.32726,7017.54,5856.61666,374.71334,773.51
97.31593,7154.5,5962.94075,379.33925,798.55
89.22011,7162.6,5996.69558,383.44442,772.53
93.57,7195.93,6081.63368,388.66632,717.4
85.81176,7094.53,6043.01551,387.98449,654.43
85.68421,7096.53,6019.0961,395.1339,672.1
87.96004,7259.34,6161.63989,403.66011,686.16
87.96,7176.5,6117.55546,401.70454,650.61
87.96,7209.29,6130.61979,402.60021,671.15
87.96,7162.24,6128.4931,412.8369,619.15
85.68224,7202.37,6232.93369,415.39631,555.44
84.22362,7279.36,6265.41948,413.13052,601.64
83.98831,7334.27,6300.77552,440.17448,595.57
82.8436,7254.9,6341.986,427.194,488.6
87.96,7332.92,6415.50082,445.69918,476.38
87.92187,7388.44,6475.55133,419.78867,496.66
90.36451,7461.48,6597.56862,408.35138,460.33
90.98009,7482.01,6659.09014,415.15986,412.52
93.57,7486.34,6641.51737,410.23263,438.31
91.02661,7483.37,6630.17913,423.01087,434.79
93.57,7513.25,6653.16109,413.73891,450.76
93.57,7486.62,6647.31035,422.24965,422.13
93.57,7563.84,6592.16042,464.59958,511.76
92.77372,7505.06,6531.98975,438.42025,537.04
93.0276,7489.32,6490.841,446.949,553.37
93.15253,7515.33,6513.70225,460.35775,542.97
93.26228,7596.18,6534.57125,470.88875,592.06
87.96,7587.65,6528.80149,476.02851,582.15
82.89561,7637.09,6493.8385,551.8215,591.8
82.5905,7568.14,6465.18475,593.22525,512.57
86.65417,7681.9,6468.13751,606.85249,606.55
83.3958,7654.9,6425.54525,660.13475,569.58
83.96381,7671.27,6413.68426,654.58574,601.89
83.39041,7682.06,6408.266,663.284,610.96
82.3786,7584.74,6376.78225,663.62775,546.08
74.96869,7577.68,6284.83775,657.25225,634.6
74.96869,7561.67,6232.19225,653.88775,671.93
74.9707,7653.65,6261.52,648.66,736.03
76.3707,7666.54,6323.25326,640.11674,701.4
79.04947,7763.13,6361.00199,650.68801,746.27
77.16939,7618.02,6332.1855,654.9545,629.74
83.53882,7692.23,6364.68575,621.66425,703.55
79.56857,7765.19,6361.32153,621.16847,776.9
78.64541,7696.44,6362.31725,635.80275,693.82
79.27079,7742.02,6375.452,632.358,729.72
79.05936,7708.96,6374.92476,613.24524,716.25
74.96939,7705.67,6326.29325,606.23675,766.89
74.96,7765.61,6250.58,645.32,860.79
70.82458,7742.5,6148.391,632.369,952.25
74.96897,7743.91,6190.62726,660.11274,887.02
74.96897,7655.92,6199.85801,616.26199,834.19
74.96967,7661.56,6284.65575,601.65425,773.55
74.96967,7748.72,6319.549,624.511,801.61
74.95979,7694.35,6207.645,627.835,853.76
69.89,7659.07,6095.19125,622.45875,931.57
74.96967,7702.06,6202.84475,611.98525,875.86
74.96,7746.36,6117.5395,599.1105,1011.59
74.97022,7663.51,6132.80042,580.32958,934.91
76.96293,7790,6166.11999,633.34001,971.8
74.97022,7685.1,6112.42649,653.16351,903.51
74.96978,7686.52,6139.493,615.847,915.7
74.96965,7748.36,6188.19268,634.20732,912.19
74.96965,7776.54,6218.86402,646.24598,895.76
66.08919,7771.19,6134.85535,636.37465,983.34
74.97,7730.02,6158.45518,652.99482,899.38
74.97,7765.61,6113.999,669.011,959.9
74.9707,7830.21,6204.3531,672.1869,937.83
74.9707,7772.36,6263.688,650.732,845.36
74.96974,7747.09,6265.56761,630.00239,842.43
74.97,7758.24,6283.5473,624.9227,841.28
74.96,7779.02,6207.103,648.537,912.11
75.82408,7836.93,6298.2255,688.4445,837.41
78.5072,7865.37,6371.55281,662.93719,816.61
77.77657,7854.49,6438.00685,667.95315,735.47
74.96,7867.84,6350.20201,658.03799,840.32
78.4917,7901.31,6445.97162,642.61838,795.61
87.25873,7949.67,6507.63373,662.32627,762.67
87.95994,7961.01,6557.61733,659.77267,720.64
87.96,7964.2,6588.69874,638.50126,713.72
75.26529,7884.81,6558.6605,645.4495,658.4
74.97035,7916.66,6559.7445,658.5055,681.76
76.25626,7911.93,6597.04401,620.37599,677.6
86.58175,7967.91,6641.86743,677.72257,632.48
75.70823,7927.48,6645.21519,641.47481,624.27
75.66489,7891.5,6648.72678,636.25322,592.38
79.94178,7899.24,6663.0983,637.4617,581.42
86.94003,7995.9,6682.24128,675.09872,618.3
83.11839,8051.63,6682.18037,672.13963,669.65
86.94003,8073.24,6689.43045,666.34955,685.21
87.96,8045.1,6729.111,615.219,670.9
81.63049,8004.46,6691.99651,630.59349,664.28
87.02003,7996.15,6706.99075,654.41925,617.45
87.96,8037.33,6788.5325,635.1675,589.78
91.36752,8074.03,6881.338,608.632,561.06
74.97,7951.63,6750.9465,602.0235,584.27
76.38695,7948.29,6767.90452,587.26548,582.72
74.96,8004.37,6711.62044,593.02956,688.9
74.97,7941.85,6744.45576,580.55424,601.42
74.97,7996.38,6760.03319,593.72681,631.19
75.84512,7999.03,6761.12155,613.31845,609.47
74.9693,7877.07,6736.87161,596.03839,533.72
74.9693,7885.47,6724.48662,585.84338,560.38
77.6991,7926.07,6774.03981,595.80019,546.02
74.97075,7880.75,6833.17601,600.36399,436.46
74.9704,7963.55,6833.09611,626.74389,490.61
79.05755,8049.76,6901.05209,594.50791,536.62
74.96914,8050.53,6883.10653,588.53347,561.12
74.97,7966.56,6934.12645,579.36355,441.09
83.79506,8025.62,7050.2601,579.7999,389.49
74.97,8013.96,7008.6288,597.0212,397.71
77.65021,8010.8,7062.1769,583.6031,356.45
74.97,8037.02,7055.57205,589.97795,380.34
74.96,8068.24,7116.42197,602.26803,341.14
74.97056,8060.82,7237.69938,589.82062,218.35
74.86,8027.13,7147.35524,586.39476,277.94
74.97,8021.86,7264.17679,589.00321,152.03
87.95997,8129.42,7383.27596,576.54404,152.95
90.1922,8199.9,7559.3334,564.1466,56.21
82.28,8195.58,7550.92816,545.00184,78.48
74.96972,8195.34,7497.31566,567.46434,114.57
74.95,8206.01,7452.11712,570.00288,161
74.96957,8140.36,7455.01326,555.26674,118.33
76.1255,8213,7557.04832,535.40168,109.98
74.97043,8177.57,7572.28321,516.23679,78.21
72.38344,8338.95,7481.82122,493.14878,361.13
63.97033,8248.38,7282.53184,480.47816,477.42
74.95964,8291.62,7357.04006,469.96994,460.36
74.96,8292.03,7411.98176,455.56824,422.13
74.97028,8351.18,7435.53399,455.79601,457.64
74.97071,8310.31,7474.7315,465.8585,370.28
74.96944,8385.53,7590.90951,460.93049,334.19
74.97,8454.03,7626.48725,460.69275,366.18
75.17177,8501.1,7718.47487,451.33513,331.69
75.47126,8521.97,7763.9535,444.9965,314.9
82.50696,8634.47,7819.667,435.803,377.45
87.04025,8641.63,7908.02726,434.14274,300.43
79.98445,8643.86,8052.1695,418.7905,173.94
79.45764,8714.68,8145.47401,412.16599,159.06
79.95284,8715.83,8228.257,409.633,74.98
83.25111,8780.58,8253.08125,406.05875,122.14
87.04025,8866.51,8288.816,399.924,178.52
87.96009,8867.46,8396.089,386.891,82.9
79.43375,8928.7,8386.9255,386.1545,157.61
89.68677,8832.78,8398.8935,376.8965,54.27
89.57392,8839.32,8415.5215,369.3585,52.51
81.7395,8759.28,8387.144,364.096,7.84
87.04025,8797.35,8388.11475,364.50525,45.89
81.12842,8794.78,8366.84875,368.79125,61.05
95.13056,8774.52,8433.74675,361.19325,27.81
87.96003,8664.7,8408.29226,358.01774,107.8
76.17124,8621.06,8372.77975,353.60025,109.68
74.97028,8605.79,8326.89375,351.70625,75.42
74.96,8483.78,8194.2,346.99,58.86
74.96,8400.05,8091.763,341.697,34.12
78.30116,8424.82,8020.077,334.633,71.77
78.43776,8428.64,7961.63125,337.71875,132.47
78.94856,8337.46,7883.47325,331.27675,125.57
80.15442,8330.6,7734.47351,324.28649,276.11
80.74989,8317.59,7620.54825,314.44175,387.84
74.96,8208.75,7528.93926,314.18074,371.17
84.46409,8254.05,7536.856,312.954,406.36
84.40716,8181.21,7515.419,311.971,358.97
78.50951,8051.64,7502.88125,312.24875,242.1
74.96,8075.81,7413.3985,317.5915,351.46
74.96939,8063.9,7421.5095,324.7105,324.16
74.96,8058.28,7341.00225,325.30775,398.9
74.97035,8023.6,7425.43575,328.01425,273.77
76.48443,7985.44,7531.263,339.347,116.19
74.96,7958.38,7379.201,340.659,240.51
74.96,7973.24,7338.2825,340.4875,297.26
74.97035,7934.82,7378.5015,343.8485,214.54
72.02873,7862.78,7124.51775,349.72225,390.64
78.18297,7777.76,7140.233,355.867,286.85
80.01663,7831.19,7196.66525,365.50475,273.6
74.97035,7753.46,7221.547,372.613,162.96
74.97035,7773.19,7235.2455,371.4645,169.95
74.97,7760.13,7187.4355,369.3845,207.28
74.95,7701.44,7008.29025,370.52975,328.38
78.82067,7618.14,7023.41725,371.20275,228.2
76.00525,7663.53,7073.42575,371.99425,222.67
74.95,7593.31,6887.885,370.735,340.16
74.96,7476.64,6842.655,370.235,268.3
74.40837,7461.66,6665.40075,367.07925,434.7
74.95,7422.36,6558.714,369.316,499.35
82.10717,7583.67,6823.86749,364.03251,398.02
76.13954,7610.82,6929.929,353.061,330.87
74.96895,7639.23,6869.86275,338.05725,434.58
74.97035,7609.88,6943.16451,329.51549,341.35
74.97035,7634.65,6964.77975,323.95025,349.14
74.97035,7605.41,7003.9175,320.7625,283.51
74.96867,7493.77,6820.88075,305.21925,370.8
74.9707,7522.75,6853.72325,290.78675,380.59
74.96867,7413.97,6771.56949,275.19051,367.87
74.95981,7370.66,6653.69475,258.57525,461.15
74.96,7399.77,6628.7085,259.8515,513.65
74.95981,7454.49,6545.58875,266.83125,641.75
84.08514,7551.73,6655.261,257.879,635.58
84.56397,7595.86,6680.6025,259.8175,650.78
87.0401,7556.15,6710.1975,268.4725,578.47
77.69867,7455.68,6709.191,271.399,479.04
74.97035,7376.89,6663.255,269.885,449.15
74.96867,7368.45,6610.2065,259.5835,503.42
79.33559,7489.66,6758.296,255.204,480.23
80.01512,7488.13,6786.26875,253.63125,453.31
74.97035,7495.79,6721.45374,260.90626,516.93
74.96,7408.77,6533.3625,267.8475,609.72
74.95,7385.15,6376.6935,277.5265,730.25
74.95958,7369.35,6271.58226,284.08774,811.41
74.96017,7387.82,6243.76425,288.08575,852.17
74.96,7315.23,6184.0535,296.3565,831.82
74.95983,7318.77,6059.25449,301.77551,950.33
74.96,7269.77,5946.19225,310.94775,1002.8
74.95,7234.56,5824.22325,318.92675,1078.26
74.96,7277.89,5827.869,316.431,1117.92
78.49082,7231.6,5856.31775,313.55225,1049.16
74.96986,7168.55,5794.483,325.177,1037.12
74.96,7129.78,5738.86325,325.68675,1052.3
74.95982,7084.02,5651.095,325.805,1092.11
74.96,7060.83,5608.3805,327.0795,1109.12
72.14923,7073.36,5541.24575,322.14425,1188.11
74.95,6997.78,5441.669,316.631,1215.95
74.96,7018.55,5441.78875,316.24125,1236.56
74.96,6966.94,5354.20501,314.64499,1271.35
74.96,6995.92,5270.80675,310.58325,1379.58
74.96,6905.53,5199.51799,295.53201,1376.41
74.96,6906.85,5157.10224,305.12776,1407.81
80.82951,6848.58,5193.65875,296.13125,1327.37
74.97042,6897.04,5145.80524,296.00476,1414.3
74.96993,6814.36,5085.0165,287.0935,1403.11
74.96951,6848.63,5056.39599,282.77401,1463.94
74.96986,6719.48,4985.40375,279.87625,1414.37
74.41116,6620.13,4841.5295,274.1605,1460.43
74.97,6597.28,4819.6895,271.2405,1461
74.97,6513.26,4784.386,273.554,1412.75
74.97,6496.8,4838.0735,268.8265,1346.39
74.96958,6525.83,4751.09475,269.03525,1451.87
74.96,6454.96,4651.5095,270.8305,1477.1
74.97,6358.91,4717.2055,270.9245,1328.76
74.97,6282.54,4632.28075,266.54925,1343.07
74.97,6252.33,4576.76175,266.34825,1367.61
74.97,6282.81,4656.349,269.291,1317.34
74.97,6257.92,4597.26575,279.50425,1340.91
74.97,6239.94,4561.42975,285.45025,1352
74.95994,6239.48,4512.3705,294.8095,1387.83
74.95,6222.59,4472.51575,303.08425,1399.39
81.39473,6229.07,4572.46875,299.82125,1303.83
76.4604,6225.27,4637.3945,295.8055,1243.5
74.96,6146.62,4532.28325,295.68675,1268.08
74.97,6100.98,4551.9365,292.9135,1209.12
74.97,6174.58,4551.59,292.85,1283.29
74.97,6148.8,4525.74725,298.65275,1276.6
74.95997,6163.37,4452.4745,303.5855,1355.28
74.95,6027.91,4388.9665,302.7735,1285.33
74.15545,6067.65,4323.873,303.947,1380.56
74.97,6158.98,4438.83175,306.72825,1353.54
74.95997,6176.67,4370.33075,307.84925,1429.76
74.95996,6173.41,4425.48125,307.41875,1382.29
74.97,6091.51,4479.665,308.085,1261.77
74.97,6184.56,4514.30075,307.16925,1315.29
74.97,6196.28,4547.37724,297.55276,1305.22
74.97,6167.62,4464.7675,297.9425,1358.25
74.97,6108.06,4534.7705,298.4895,1234.11
74.96004,6080.36,4516.3875,293.8825,1229.13
75.00683,6136.47,4622.9905,290.4595,1184.98
74.97,6192.73,4686.10275,287.41725,1176.73
74.97,6221.73,4660.1135,294.8865,1224.96
74.97503,6222.28,4750.8295,293.6205,1141.62
75.51486,6262.12,4834.342,295.588,1093.22
73.18808,6345.19,4859.66475,289.69525,1171.39
74.96,6419.41,4921.85825,286.81175,1179.35
74.96,6412.14,4894.177,287.933,1199.34
74.96007,6425.88,4983.82125,285.05875,1130.92
78.12372,6509.98,5105.74375,281.98625,1098.82
82.95399,6556.4,5228.671,279.509,1023.98
77.33817,6606.36,5266.7015,270.1985,1046.27
75.45103,6565.27,5398.783,271.957,883.76
74.97006,6621.4,5482.059,271.471,858.23
74.97006,6693.08,5570.572,276.168,838.6
78.70166,6773.85,5676.091,273.419,818.24
85.95106,6857.65,5776.90474,279.38526,791.64
74.97003,6923.39,5908.60515,276.92485,731.74
74.97,7032,6001.19635,275.85365,747.81
79.31786,7135.78,6094.94256,279.73744,748.37
81.07041,7184.47,6126.74306,284.48694,757.3
87.0402,7299.86,6168.7389,282.8111,827.57
87.96,7319.82,6233.26541,283.08459,783.88
81.62952,7429.55,6290.37897,284.05103,840.21
81.37478,7399.89,6338.77855,276.34145,774.9
83.19692,7522.24,6371.37063,276.92937,863.92
87.13698,7599.37,6369.97771,274.75229,941.14
86.18444,7497.32,6333.50134,277.42866,878.55
87.96,7511.23,6373.11568,278.97432,854.91
87.96006,7523.69,6446.87823,288.59177,781.82
95.75603,7591.4,6586.72234,275.72766,723.22
87.96,7663.82,6670.63842,273.04158,715.52
84.07051,7616.68,6683.13298,283.12702,649.11
87.96,7675.04,6754.15034,275.64966,645.56
94.1807,7701.01,6858.93812,275.89188,566.64
87.96006,7755.46,6914.23693,266.17307,577.41
83.62068,7722.15,6825.00322,295.19678,603.34
87.96,7691.88,6890.35155,288.96845,515.3
87.96,7707.91,6913.30836,295.86164,500.46
87.96,7756.53,7019.32063,295.89937,443.09
93.29934,7842.24,7072.20063,308.14937,461.44
94.23833,7891.81,7146.62891,317.88109,422.38
93.35339,7815.73,7152.2394,317.2706,341.42
92.58912,7803.62,7138.21169,337.11831,326.85
93.36012,7787.3,7116.16593,338.92407,328.15
87.96,7782.49,7048.16091,343.36909,390.32
93.57,7795.33,7082.25315,358.57685,349.11
93.49765,7828.15,6994.98,362.63,470.49
85.97547,7753.46,6902.325,365.665,487.26
87.95997,7766.2,6920.626,380.194,464.32
95.08886,7818.96,6957.509,369.251,486.75
93.62416,7822.48,6969.905,364.255,484.27
93.51784,7776.01,6916.099,373.301,486.35
94.96692,7777.51,6850.296,364.604,557.77
96.57614,7843.83,6847.697,356.563,630.21
96.00003,7820.35,6829.713,356.227,626.14
95.80233,7766.82,6753.786,359.774,646.76
95.91402,7738.76,6779.699,347.681,602.55
95.84,7756.8,6759.781,337.389,648.45
95.84,7766.09,6686.523,333.157,734.27
98.55913,7852.96,6784.44,318.25,729.42
91.0338,7807.31,6738.894,329.416,718.31
92.80927,7785.31,6754.566,323.284,689.91
86.16675,7727.4,6715.127,319.353,680.24
87.95997,7770.25,6728.138,329.732,694.66
92.72594,7734.12,6738.486,324.134,655
99.26758,7769.88,6747.893,324.887,671.24
99.20088,7705.23,6743.756,316.784,614.79
96.00003,7737.91,6724.15125,318.98875,671.92
87.96,7645.11,6634.88825,323.25175,663.5
99.33342,7739.94,6732.002,326.008,654.92
99.94163,7713.92,6702.0735,311.6565,667.9
99.36093,7764.68,6700.86975,307.70025,729.33
88.4995,7682.41,6650.39425,311.28575,692.14
88.20492,7602.72,6617.92275,307.74725,651.5
92.47052,7601.73,6619.2905,313.8895,655.29
87.96,7562.45,6582.93325,309.27675,661.52
98.57917,7608.07,6572.52325,295.76675,720.18
85.26236,7607.07,6432.956,296.834,855.93
87.96,7645.58,6423.757,288.163,909.92
84.49382,7548.59,6358.27825,285.93175,883.26
86.22135,7621.2,6337.422,284.938,975.02
87.04,7610.15,6325.11725,284.51275,972.21
96.74,7669.76,6445.716,281.304,911.12
97.76,7624.92,6467.801,285.359,843.38
97.52008,7659.55,6484.63025,278.72975,866.22
86.89593,7585.84,6339.186,297.014,920.48
87.96,7568.79,6355.71125,290.77875,885.88
96.83706,7599.45,6453.4695,285.2805,825.33
96.00003,7555.07,6391.955,294.145,834.65
99.98985,7613.23,6393.84275,296.93725,890.55
96.70113,7582.02,6432.74275,286.59725,831.5
87.96,7509.8,6320.20551,289.34449,867.66
86.916,7570.12,6277.85175,281.52825,980.14
88.82618,7573.23,6348.8905,263.7995,930.29
87.00005,7619.51,6219.50375,295.99625,1076.32
84.06048,7570.69,6177.927,289.223,1073.41
86.22998,7475.54,6157.02649,271.12351,1019.51
86.65411,7531.69,6146.20025,280.88975,1071.25
87.96,7509.67,6193.951,266.999,1012.94
87.96,7539.12,6242.97475,266.68525,989.28
87.95994,7586.17,6206.535,287.455,1049.75
82.37552,7591.99,6117.52125,288.79875,1145.62
87.96,7636.74,6219.106,275.904,1105.38
87.96,7599.44,6239.03875,282.13125,1041.65
84.61743,7625.92,6141.64525,291.07475,1153.95
74.96979,7579.89,6120.6465,286.1535,1137.34
78.94972,7550.54,6133.377,296.873,1090.3
87.96,7652.2,6176.37075,282.34925,1156.48
81.10181,7579.27,6133.4505,293.7395,1114.92
87.96,7572.61,6174.6585,294.8215,1072.06
87.96,7644.84,6198.426,308.014,1105.63
87.96,7635.62,6203.1845,305.6455,1093.24
87.96,7683.8,6253.35775,317.37225,1076.93
82.93215,7700.98,6193.62275,315.23725,1152.85
87.96,7677.6,6261.99425,309.80575,1065.85
87.96,7674.57,6273.80975,304.30025,1059.9
87.96,7661.74,6243.3685,297.1315,1083.18
94.01,7647.48,6392.92325,271.23675,935.74
99.99,7749.21,6502.57599,287.21401,912.69
99.99,7753.2,6599.03612,285.71388,819.55
99.98986,7772.91,6563.05411,272.33589,885.39
99.99,7777.44,6594.97011,281.49989,851.51
99.98999,7777.4,6545.53244,279.86756,901.49
102.96779,7808.94,6611.31865,276.87135,871.9
99.98999,7781.3,6629.70042,284.73958,814.48
92.81145,7773.48,6574.87418,282.48582,863.09
103.83543,7798.18,6661.76945,261.36055,814.85
105.1702,7845.17,6700.37575,245.79425,829.25
104.7802,7937.92,6824.43998,242.75002,798.57
104.62657,7936.14,6860.46494,223.85506,782.43
99.99014,7863.34,6850.12663,232.40337,716.3
99.99,7905.39,6874.20416,215.16584,751.36
104.55724,7930.49,6935.1034,215.1366,707.81
104.7803,7953.15,6941.17059,213.40941,723.62
104.7803,8002.13,6963.22853,211.41147,753.58
104.54603,7908.62,6936.99826,204.47174,697.49
99.98986,7907,6984.76142,181.42858,688.1
104.13383,7998.67,7074.65241,187.89759,667.24
105.98,8083.65,7123.56983,175.81017,699.94
105.98014,8112.82,7196.16955,171.42045,667.16
102.4287,8099.89,7147.95872,180.40128,722.16
104.78025,8106.92,7138.03591,184.13409,725.6
103.34179,8180.65,7241.20162,152.14838,734.99
104.05579,8195.71,7307.35853,131.18147,691.41
103.23674,8239.63,7396.91577,132.50423,647.89
103.80282,8224.45,7429.98498,111.02502,620.08
102.09904,8221.98,7480.85871,110.65129,575.2
103.07497,8301.75,7512.37594,96.78406,629.82
101.39922,8306.34,7622.86019,84.71981,546.48
99.99024,8285.56,7689.38278,80.71722,471.44
99.99024,8342.58,7745.41187,78.33813,476.32
101.16289,8396.43,7787.29447,67.22553,492.69
99.99024,8389.89,7785.18563,69.63437,494.56
99.98973,8455.65,7747.5138,72.8962,599.73
99.99014,8514.65,7846.22625,65.97375,564.9
99.56085,8431.06,7804.99099,66.59901,526.85
99.98973,8457.77,7831.11124,68.63876,519.72
100.92734,8530.99,7914.8945,66.3655,502.05
104.58973,8667.64,7945.03175,68.78825,596.94
113.10925,8725.28,7983.2505,69.8295,620.19
113.13233,8802.98,8099.39825,72.74175,578.88
106.60524,8821.65,8164.44074,69.93926,540.25
111.33886,8906.22,8277.34825,64.72175,520.21
111.26649,8971.59,8339.468,65.242,524.28
110.292,8942.39,8340.86601,64.74399,498.7
120.96004,8951.27,8401.27075,68.13925,447.52
108.7209,8989.67,8451.113,66.477,443.51
114.89686,9096.35,8437.824,76.246,562.87
106.66088,9018.07,8445.31349,80.54651,477.22
105.98,8975.53,8421.05276,84.74724,456.09
105.98,8969.01,8411.94926,83.46074,462.82
105.72477,8964.93,8390.06525,79.07475,488.41
107.15239,8895.5,8381.2265,79.2135,416.17
106.36873,8852.37,8395.75025,82.92975,356.11
96.00003,8741.47,8319.34725,77.34275,329.37
95.74737,8755.67,8312.004,77.456,347.02
87.96,8660.12,8297.098,74.992,277.3
87.96,8656.33,8301.09524,75.19476,270.81
